"x","b","c","d","e","f","g","h","i"
-0.0364611296975891,-0.01925136165247,0.0735471660590699,-0.0526277234248163,0.00816922885873238,0.118531724425508,-0.318144406569002,0.51731389506529,-0.0689582337143815
-0.123448233582662,0.0393438718887206,0.0270200609971497,0.0311050075477516,-0.00784315081850412,-0.142121570199976,0.0458988396627967,0.515156416448701,-0.0225129944569725
-0.202865602133133,0.0633744265434912,0.0400754285371634,-0.057342266895486,0.0733064950461094,-0.100168247856247,-0.758436691499571,-0.0744685891783106,0.0126373318201417
-0.144199863808411,0.0113800466987785,0.075747166129412,-0.0187557703153604,0.00350337279418952,-0.106734768117937,0.794479185872775,-0.0211695391668154,0.0377117545976667
0.15110409876849,-0.0473899068482059,0.0330296763469505,0.0499931676773612,0.0111308365335432,0.0163009837764797,-0.627345145694123,1.08692723979612,-0.00820115126971975
-0.079606250669588,0.0454030522378736,-0.0565822858323313,0.101125557346232,0.0204377680699649,0.107870389006337,0.26078912226246,-0.528474396199301,0.114392676060375
-0.188203940382813,-0.0058480816551795,-0.0626088621859259,0.141173787021303,0.0164613151237034,0.198676472864701,0.666372256135421,-0.530668624780122,0.0954127201786503
0.274800055570876,0.0271829655241119,0.0566721150626602,0.037228268517885,0.0133333726207557,0.0960304494211635,0.595886149509867,0.366569936683616,-0.0373772608827679
0.0692917837000993,-0.00230981402547996,0.0450705951670933,0.0793952493078574,0.00610908453361927,-0.145604341812527,-0.0531680370537478,0.755364894260938,-0.0440716247742281
-0.0251594824599246,-0.00843364155361661,0.0129376802986416,0.0475256721998346,0.034794321899209,0.00705474732552194,-0.0135618325940855,-0.201259588596938,-0.00413974298216386
0.159422137831294,-0.0290231648033588,0.0284344745690415,-0.00560823595027861,-0.0054034043526539,0.280003275009748,0.34932191369324,-0.444061511063739,0.0418555091432437
0.134937943290653,0.0398692996636612,0.00877176510713333,0.0189441317942599,0.0108548622960768,0.009577878308216,-0.0636225306533476,-1.37350588789054,-0.0702435518821364
-0.0793182857632922,-0.011943542214662,0.0276381409583383,-0.0300547513098026,0.0229983876548048,0.0108985833260226,-0.192576176707722,0.290989785275526,-0.0551468742818587
0.322728380704109,0.0633389165791118,0.0123665590133378,0.0233280526224032,-0.0756380352819408,0.0760454566493667,0.307192477886303,0.487164697001829,-0.0766946279045019
-0.0274903463890665,0.0356670503192485,0.0311253644429201,0.00838392597385814,-0.0274543594851995,-0.0657556954194615,-0.351617325658727,0.987990302359507,0.0681961045809821
-0.193905588725283,0.0538657450043951,0.0253616800408893,0.043579893219391,0.0309034248249286,0.0192138445012414,0.405338864282925,-0.253886203725809,0.0945302917540402
-0.0117480633580854,-0.0234222794897489,0.0225957633322724,0.0233022652495368,0.0181936101607726,0.162364952522332,0.782625910691265,-0.111225238695689,-0.117209658668633
0.0383327056727627,-0.0293641202816357,-0.0360457320380051,0.027832117818421,-0.0158058271301867,-0.113629305032468,0.181245570801409,-0.0334245035550747,0.0592073651386303
0.337225326186147,0.0490072127960057,0.0308554362543836,-0.00973832500276444,0.0312274627835421,0.0896690533017491,-0.134403999865404,-0.0962530229211731,0.00246204090233543
0.0238556769512751,-0.0161961222661266,0.134804617345765,0.0518293646500405,0.05127269712734,-0.111072118081593,-0.13292196659154,1.02475091394063,-0.00617475952850263
0.0738309300117518,-0.0219022709586755,0.0155849358740416,0.062114166768822,0.0252347316108891,0.13561543627288,-0.0632979425655491,-0.0705738200799763,-0.048389426523424
-0.00217886270123436,-0.00540619318636918,0.0477395217735393,-0.0365830864675803,-0.0353084053696045,0.0396734237543735,0.742992256689362,0.291612947815064,-0.0324099325348002
-0.0387283198687593,0.0214668508272407,7.98362962121327e-06,0.0877795318315515,0.0245035234011772,0.253257521335964,0.162739168865911,0.376272231099229,0.00998921929444215
0.0038584861713054,0.0800225655240611,0.0940822346094115,-0.0202862099533296,-0.0128583890097983,0.108645678482825,-0.696906150625979,-0.36726366775622,-0.00360885800424278
0.120881115881172,0.0528725661452082,0.0218217661674056,-0.0155310979144658,-0.0616856428260103,-0.0849202388872359,1.16749351615147,-0.420838026803988,0.0538224786648849
0.30410736473122,-0.0298952533567372,0.00599019054810372,0.081658012207899,-0.0340285058984113,0.228542678782523,-0.156346540986198,-0.529910223192812,-0.0155618437255516
0.154997944036084,0.0219660597354227,-0.0169387265770311,0.0736226199060597,0.0599118502359747,-0.0295218301985914,0.302931567634764,1.27909799185706,0.00227714086597661
0.180685365090428,0.0536517594364127,-0.0190556688375371,0.0133600707937539,0.0246303375790618,0.0383862069349379,0.505293271715743,-0.5865078476559,-0.0799608085616249
-0.16641732288771,-0.0144151763535008,0.00164573743375667,0.0364180782785622,0.0461729536186146,-0.100962509164248,0.201386613723024,0.0574746621091237,0.0379767303602948
0.148808339618596,0.0427939307223822,0.0403959294537383,-0.0710136398661686,0.0345532239126559,0.187662531352711,0.237110074039898,0.330840921683879,0.00360993412445282
0.0400952995609107,0.0398661061103004,0.101676949746821,0.0985628352117,-0.0146277982320948,0.0408063009499432,0.356586553564591,-0.562913778917016,0.0179440674482817
-0.199989679139826,0.0197498040077021,-0.059439373847917,0.0970167601898453,0.0395029467598858,-0.212621200613189,0.674723242612307,-0.159546856258559,-0.00844368563594337
0.0829415362788301,0.0765716565967899,-0.0180179002082056,0.0149936798417784,-0.0182403071999795,-0.0520069307014547,0.218853560709122,0.768301059168226,0.0560017536550436
-0.0137907802510891,0.0230665503393225,-0.019785493142693,0.0193467639554949,-0.020392069385831,0.0533296883402318,0.582730553026048,0.05700805165818,0.0103114954746397
0.217210774493302,-0.0616851704597617,-0.0211662350148952,0.117671841096238,-0.0211445023426517,0.0388497618851781,0.480589987352208,-0.973583590161446,0.0225026722216344
-0.100213468543744,0.0343065148230149,-0.0211448978640745,-0.00261791900970351,-0.0439093249367572,0.0635831551670495,0.26386257553515,-0.337826523343036,0.0492852907077869
-0.0524191325840322,0.0448609225694108,0.0339787814189351,-0.0611298520758739,-0.0197674003346239,0.163195392027606,-0.136786566455331,-0.151111642908044,0.0403352466620893
-0.122985381476809,-0.0314601370460406,-0.0036464300168378,-0.0256624877468608,-0.00174523860524914,0.154416836817409,0.260083274389436,0.73529060717149,-0.0158291628291382
-0.0164018937124197,0.0016534107442836,0.00931164549020536,-0.0297396825337423,-0.0308919370432175,-0.110977848292081,0.142815515457878,0.159138965000555,-0.0250666007343105
0.0660062762209059,-0.0081834998646196,-0.0417224216542708,-0.0765823324563423,-0.00458410688182462,-0.0506226235401393,0.00285707449895574,0.451942028802667,-0.0205077110885944
-0.09532776503492,0.0346931252266873,-0.00144182049932604,0.0657310351046974,0.0954336060388592,-0.0421205007802382,0.148573932079578,2.05066603434891,0.0510741091228537
0.126962101803792,0.001306114847201,-0.012360122461182,0.0219791294712366,0.0461355273339068,-0.109652669921976,0.0146725899616055,-0.407980291203212,0.0117458133490249
-0.163110180491125,0.0465871536026899,0.0384064029835156,0.105050845737021,0.0605650012097262,0.245991414064588,0.320287743278711,0.125193835749195,0.0139983141563202
-0.140328181942542,-0.0171429163575955,0.0306339278671392,0.00352186077360363,0.0250354280361909,0.0436568166650252,-0.0515536059565298,-0.22278905016582,0.0097866025859613
0.213876741683941,0.0353971897643646,0.00968660581582894,0.10110485296501,0.0871089227964816,0.00577716389066951,0.222070345953377,1.23198894843763,-0.0256323678933771
-0.135755094312852,0.0623636313067541,-0.0631918703230497,-0.0647777203756873,-0.0222530248372671,-0.00452869892979446,0.187482060520881,0.723810480273633,0.00367898017030759
0.0674240015627824,0.0468714278104201,-0.0498857865102786,0.0618294426658633,0.0811133598870069,-0.00539647829370701,-0.707045767727935,-0.700212781789647,-0.0081172338141579
-0.0454271220727993,0.0730946488869589,-0.00412484676532025,-0.00693219354629261,-0.0181084902129058,-0.0423399652851733,0.531941849778496,0.266639624531436,0.0463746430204825
0.0670578817823279,0.000882789530261961,-0.0573037259386835,-0.118028949331208,0.00442316168139441,0.138741235666516,0.424482861260792,-1.42383664553893,-0.0353696636782505
0.249126668626836,-0.0133827898413137,0.0401243203463043,0.0297642233659253,0.000804860193800945,0.0813395786548862,0.626380947416733,0.711663397724323,-0.0457654570765892
0.234571534078792,-0.000966506074051431,0.00783191312730074,0.0603414238837075,0.0395393050154604,0.20242221444629,0.313117569673046,0.525174103552931,0.0290386200047299
-0.0382881800371577,0.00436116705978592,-0.0729693315078899,0.032418781885666,0.050089980666479,-0.16579997684044,0.205661444147972,-1.15696447644068,0.0359437613536432
-0.316389016672118,0.0493914332176941,-0.0219201747276428,-0.0419538878926475,-0.0498731486301132,-0.201180010375095,-0.0965070133343381,-0.104590746735742,0.0542322355224296
0.364217244233402,0.0567373061200936,0.00688944133628495,0.0360624288717155,0.0194172624929883,0.270389868694457,0.315302385952961,-0.0608747397757868,0.0299778642593746
0.10372351553073,-0.0235875596227113,0.0312380215833093,-0.000137864001444058,0.0631155625647172,-0.274862170039829,0.457388584677913,0.446108183220917,0.0586625537255975
0.0858308799076346,0.0124029019986954,0.0387911065296712,-0.00981585046198587,-0.0575916879514181,0.115224035911307,-0.0247683936126058,0.0640610473894041,0.00791108381051942
0.00689324785633719,-0.0139806432997414,0.0180579065833544,-0.057955264825873,-0.018202616884277,-0.0964691982015034,-0.372264996218601,0.0755309414767527,0.0568295611644709
0.0813884285862014,0.0140477610670212,-0.0651946839737138,0.0369084905644758,-0.0414970390148574,-0.147921819881178,0.81327113515984,0.153250480115845,0.0177825522990976
-0.0145906808608237,0.101657532697188,0.0801209846501425,0.0656146829792458,0.018828530232416,-0.0644242530910986,-0.0851667805763893,2.13274475381089,-0.00379932800041992
0.0686648477351172,3.06295935386079e-05,0.0382266609659777,0.00323937862475109,-0.00914483232613031,0.0573492039840071,-0.355329708518903,0.853116385377523,-0.0582269255961644
-0.0481551116680187,-0.0963786519059157,-0.0216607180397283,0.0038979537469421,0.033553636232738,0.0707264267900638,0.361982865574416,0.094781078480381,0.0135504086341929
-0.186180580975004,0.0167902141445541,-0.119747587771525,0.0156650580333198,0.0326580357331375,-0.0986263895665963,0.76883231448118,-0.129797837660233,0.0288173577579914
0.149369385458829,-0.000233074377200002,0.012507067596575,0.0188340261484975,-0.046544644678408,-0.0398611404341354,-0.260343006387296,-0.13173855588845,0.103563442285054
0.225059717128585,0.0228690931820575,-0.0407729058778553,0.0777240904530247,0.0658308456858462,-0.126266379480088,-0.0305704389487622,0.262105340831703,0.0266059498258996
-0.0351337830008048,-0.00482829818704929,0.0279469829539839,0.0358526200587271,-0.00509900192360322,0.0149987292594397,0.350543750213591,1.62051444097095,0.0253867892682512
-0.169543132222974,0.00460756718272464,0.00828384879543824,0.0215327749291312,0.0512511352622885,-0.138777362074757,0.411967677549257,-0.843598864417735,0.00023837302485104
0.100190937797954,0.0377001117565621,0.0568379420383291,-0.0443208676768678,0.000103712779648052,-0.104879275944899,0.396319490648928,-0.523295745229804,0.004991452278259
0.00243788981998677,0.0599975986103987,0.0214080759196156,-0.00574244288531663,0.0492668466181111,-0.0585846704382371,0.370714123627749,-0.158926073727353,0.114906107985543
-0.237836979291174,0.0404760470202593,-0.0954356638721309,0.00194667959698051,0.0785143456445469,0.0603351936489584,0.416111119887649,-0.0594461824749313,-0.0196225471606713
0.00910336363250237,-0.0265200782845032,-0.0148244740468626,0.0499863387566163,-0.015990764048241,-0.201913235864005,0.0122617737720402,0.0605282217912242,0.0423520946064956
-0.0808917375179752,-0.0969408593688924,0.0148670295947715,0.037317665228114,0.0527293125484517,0.319175983046419,-0.953249059822174,-0.53095315847103,0.132024864216333
-0.0397198289141357,0.00773275865311364,0.0268977241150035,0.0137548441799059,-0.0072825419903353,-0.185015303901248,-0.412113261237357,0.000774004473124076,0.004917850641588
-0.155780247203082,0.0591639164342189,0.0715534197062539,-0.00905319359849808,0.0669627610599217,0.0926225521088561,-0.181582905246992,0.739934816968426,-0.0423283320203831
0.265387093496656,0.00436491543772004,0.0162302633473225,0.0502545644422849,0.0364037298044763,0.213444161225767,0.0582989741209519,-0.411124246446708,0.0121059867893179
-0.0383200887784708,-0.0353070346935427,0.0496331241615772,0.0277714398115013,0.0389753685093575,0.0410591580311749,0.553769032013297,-0.66960271630013,0.0257068902429675
-0.219664558563613,-0.0301163575491266,0.0373489337190585,-0.0394251001730473,0.0309971926061449,-0.103887891730773,0.342972029742075,0.785633572988868,-0.024533962677233
0.0368606263326281,0.0114603102352395,-0.0611044621631701,-0.0285529818032072,-0.0452241127099183,-0.254192879333344,0.624889984335688,0.599867135816728,-0.000906101983419175
0.0462498944834989,-0.000762465782970663,-0.0196672319838661,-0.0190535663813379,-0.00554133498692382,0.0812893007995854,-0.295000186305322,-0.186584783853763,-0.0251121151083003
-0.131483139468242,-0.0488936021995935,-0.0887166611197997,0.00867505785309921,0.093676539290563,0.0758871448726441,0.130148956941705,0.140827815375777,0.0347728201527773
-0.402293411579999,0.0382491089013207,-0.0572352889407135,0.00144146295944151,-0.0147720839889846,0.115716266268651,-0.330333598303665,0.713005997486354,0.097214337676804
-0.0823405462750159,-0.0402565388088578,0.0261845116526238,-0.0644308076612014,-0.0553974310360327,0.0589230204675611,0.526705186341516,1.56358690337903,-0.0250077000293491
0.089983236591485,0.0286126312601908,0.00930759016835146,0.0692277332408071,0.0671869932296892,0.148794293663907,-0.434024127726177,-0.451286008915317,0.0227118700379944
0.00030137781913659,0.0202378897019792,-0.0545388910600489,0.0857853199531051,0.0318039034323186,0.056068541666802,0.190404360695336,-0.306945719300666,-0.0198644303237126
-0.00517083527194486,0.0534661831967568,0.0227939772429093,0.125204341373345,0.0475302384291641,0.149119517086306,0.1073469436293,-1.65142844981696,0.0293106243242183
0.0886047896826425,0.00941338660270224,-0.041613116360336,0.0937119534220763,0.0253908971542447,0.0888241483935258,-0.19789097935908,-0.264863708543033,0.01371591012917
-0.160033064269859,-0.0127330586549733,0.0557426908773368,-0.0617068692354023,0.0213890702797857,0.0673467925984788,0.504991808492317,-0.31084112898039,-0.025647176832574
0.164871373400225,-0.00311402027936162,-0.0794582726582096,-0.040764106822717,0.0778946504366547,-0.00454330412690719,-0.470967916294975,0.689514614451695,-0.0109585738766973
0.00803954477601702,0.0349288046631658,-0.0555225934598723,-0.0739422990088627,0.0160025316111348,0.0577271210617242,0.00990120077156395,0.0883615227159262,7.86986578481964e-05
0.109450307970747,-0.021294136023767,0.0102887571988377,0.0351822340231673,0.00352546888805522,-0.0350268804810717,0.516782249003561,0.502122835870216,0.0276978438401869
0.155953530653141,0.0268879217621996,-0.056124333919759,0.0315854255230235,0.081263427855508,0.144937543066511,-0.259240086547904,-0.624719665436351,-0.0467298709837941
0.0406012630424478,0.0153614312349444,-0.0584607597584686,0.015048716389211,0.00676965336494952,-0.122393356891823,0.183515940145516,-0.46892274810177,-0.027876927183785
-0.116240093310834,-0.0591123773496984,0.0233917198126213,0.0112961682189978,-0.0184822520794594,0.201361362202971,0.365227420091924,-0.165386489631386,0.0627689615057895
0.174289856314151,-0.0269018918714743,-0.0183791534174787,-0.0394514444019359,0.0288492916870331,0.153147554497858,0.162847129300453,0.145162044650962,-0.0427842599687665
-0.275823471642973,0.0083153895806063,0.0337151183207885,0.0214259045750403,-0.0019128451102936,0.122049695162373,0.0305589904529888,-1.05223632397589,0.0789490081977383
-0.0687237223022454,0.0242749193298282,-0.0115357759481024,0.038922279101282,0.0526684446356429,-0.0566693805656546,-0.647489678183892,-0.00961982707966587,0.0916276247273123
-0.0275819419130395,-0.0309224236857142,0.00393304311770006,0.0568875940992185,0.0142706811279885,0.120008224578536,0.428684654234807,-0.730314580568304,0.00667482998426996
-0.0148390235316604,0.0235515834718251,-0.00192753000259744,0.0606697119695621,0.00845380207995952,0.102852228640292,0.603423209064143,0.0689324990087313,0.059510603784528
0.154012014219979,-0.0102538209841267,0.0304838461830775,0.0130335634365681,-0.0150119951654156,0.195640273139452,-0.341122028575903,-0.755972273043421,0.0319596524125032
0.0281843753885253,0.0299362908297917,-0.0456581469220402,-0.00169793986864098,0.0100300032530787,0.151217207722397,0.153755122189133,0.18300855141004,-0.0342704088269618
0.0667399499672119,0.0680446336851864,-0.0257119113528432,-0.0215483404588455,0.0460994465120376,-0.0601922847856365,0.0743673069723966,0.413656565524945,-0.0359086855004547
-0.00111187989173636,-0.00601810439403039,0.04286637799659,-0.00846911828481708,-0.0255779319723865,-0.0260442673267573,0.674274421496171,0.413406115523482,-0.0739442007369989
-0.0264426358124308,0.00134078419332165,-0.0664682661990782,0.0811654085675746,0.076893238957502,0.0241708882439481,-0.601562696091176,-0.310803659167608,-0.00302341492852671
0.107776879781975,-0.038869832996125,-0.00550407808091142,0.0159024764386482,0.0271636267410296,0.070247800766846,-0.2865605896912,-1.05475553761917,0.0162189775763591
0.171908295231808,-0.03326272845898,0.0165212311107052,0.00776693614938699,0.00863578821760318,0.0163061808979023,0.437305606175822,1.26627347648732,0.0611991037394698
-0.333160591379113,0.0610769206544377,0.0442235858100672,0.0513774573614712,0.0232357297376636,0.160314573521246,-0.0778322288425701,1.12069345226649,0.0356858142276087
0.0903008387114831,-0.0175868637362188,-0.0428239007999407,0.0823146539467766,-0.0322167002839761,0.0496281779340088,-0.0487028002067771,0.19651857044035,-0.059554765618695
0.0621232830846026,0.0209692418649928,0.0102156818135546,-0.018616635748759,-0.0197674668398378,-0.0414026858628579,0.913911730170944,0.135427452663059,0.038454499769628
-0.0517155967774297,0.000948409677620846,0.0655816413287318,0.0477788010115599,-0.00985595528345163,-0.0470470627438069,-0.229133125864445,-0.320660019713061,-0.10314222546325
0.144129122518181,-0.0017141242712835,0.0207975715497901,-0.0140727722195069,0.0313339427286576,0.0223427762638496,0.162627004225078,0.927767973271002,0.0511282230963283
-0.0465884509585253,0.0558130280195578,0.0288250125908096,0.0297219394645677,-0.00326740163157895,-0.125049545690504,0.528677999364225,-1.19972159369923,0.0208941139528214
-0.0316602531740793,0.0228611061401914,0.0524174136857455,-0.0395901492908754,0.02789597723092,0.119796108481731,-0.303432049189922,0.760511376233037,0.115958424902536
0.130809411420756,0.0548571017927939,0.0636906707559186,0.00815241944280942,0.0387631362245524,0.0611229494297871,0.306287900788247,0.0533740693793117,0.0437527599976396
0.253502964664862,0.0350428240681813,-0.030827724874573,-0.018872934358102,0.0631280120471902,0.0325595818166825,0.173127734310155,0.511252533387154,0.0803842027124488
0.0472288124033677,-0.0106301688164625,-0.00344303244220598,-0.0665203367130821,0.0220178926446322,0.277582101684564,0.215649305603306,-0.524347188138019,0.00468169920546003
-0.0512767845927812,-0.0465752979340419,0.00717166754708222,0.0253635289035286,-0.0392986070671204,-0.147318157506562,0.0317841671892041,-0.395435302885841,0.0263232330537196
-0.160410821858519,-0.00524473537729449,0.0288804642369329,0.131020347066862,-0.0304035746588403,-0.0653650369191841,-0.0463084502574954,-0.592400303656222,0.0148515686061268
-0.0383059928944831,0.00274311661530233,-0.0985003680556076,-0.00756869859716135,-0.0226823681141639,0.021119730163429,-0.37662182174312,-0.104365894722713,0.0820408234783964
-0.124937713162376,0.0376773249074571,-0.0359011010035683,-0.0116899079984858,-0.0105764384606043,-0.350673358154766,-0.381119163473698,0.11080036915763,-0.00291950515812536
-0.0280461065778031,0.0680964691821674,-0.0391749930720017,-0.0276645136201633,0.0542005569129692,0.0391606700721495,-0.147431836537004,-0.0561720912314924,-0.0281000520110483
