"x","a","b","c","d","e","f","g","h"
0.0921178859325885,-0.176353730511374,-0.0636658613738834,0.0137649272944732,0.0854024810109335,-0.0545996256285423,0.538442360911889,0.0235750178825446,0.0188866781357739
-0.0818499140149467,-0.0158489270277349,0.00511139725205924,0.0356061688131503,0.0258271139244442,-0.150088541688622,0.141582334754022,-0.0434920032551365,0.0207125092461209
0.0496938844542119,-0.00627935382507817,-0.123950194784765,0.0437144858842115,0.0574338446970874,0.118454879508701,0.85740178119145,-0.0189864158751282,0.0239151284033741
-0.0258467995441206,0.094893367942429,0.205947190939123,0.0177451676807368,0.00458512479209862,0.108866292140616,-0.385892424124008,0.00898906093291991,0.0334415446842624
0.0189743326199952,-0.0505958170485889,0.0988010176318787,-0.0306114988727617,-0.0326514337735908,-0.0212431550995506,0.0889014109804873,0.0330119236890369,-0.00293905385541368
0.0797323515882892,0.0169629824614909,-0.0577565233671722,-0.0525011878520447,0.0498936860732507,-0.0991342652058755,0.429480312810717,-0.000282156518112472,0.00801896880466195
0.0587079270417894,-0.088480306306065,-0.0700573617556286,-0.0362895150820916,0.0741879190410776,-0.0350948302895924,0.718525794225607,-0.0185101539544449,-0.0996837748443049
0.0409952281424105,-0.0660052595199687,0.00244787268313878,-0.000164233302285526,0.00569575404117651,0.130390067171779,0.608737961075223,0.0262498018420201,-0.031594654841484
0.0962251091663106,0.117145952678386,-0.0870023318690974,0.0608228071697345,-0.0262181977158653,0.100314596278323,-0.192753260431646,0.00122142553350487,0.0384344289849944
0.179686614589869,0.0943871196164945,0.0143425421280302,-0.0147766995789364,-0.122245633534808,-0.0406074426673035,-0.0561751924037059,0.0137565969091664,-0.0204227544093596
-0.116411687581396,-0.0495075942222069,0.123725273022028,0.0890425616989234,0.10138005547855,0.165659365965743,0.300993189171133,0.0419476542631916,-0.0612401562744465
0.0301121661665158,0.120097764378588,0.065685995029126,0.0434215352364518,0.0139294922237187,0.0432857064016743,0.0343145863241685,-0.0606296101663626,0.119010475014399
0.0300080191741043,0.0540053076639738,-0.0429716089318203,-0.0674565096674603,-0.0366436542602851,0.127350105125962,0.578560782267096,-0.0252526631085974,0.0260192898437895
0.208147014530121,-0.0193075318436201,0.252408057373639,-0.0267016527628687,-0.0442954134068084,-0.0915581758078726,-0.446077414542647,0.0373985980993865,0.00064011810896023
-0.167398069833158,-0.00777392560583234,-0.139610966405326,-0.0124808423206986,0.00776390630380775,-9.2333405018713e-05,-0.512747610762061,0.0640869263117056,0.0106237343809081
0.0204233170185123,0.0816708863979147,-0.163718068613621,-0.0149762820332296,0.0433643293463231,-0.0200569925096098,-0.163841594839568,-0.00358635902507327,0.0727839176933213
0.133626829941874,0.136690031202995,0.0322802177784639,0.00133744448654984,-0.00406890445722048,-0.0257530143955675,1.05457599050083,0.0707795545558321,-0.00789897001657536
0.151645001645692,0.0088792382737215,-0.109637812636267,-0.0858891932443963,0.00266886562735871,0.173541139287429,-0.460991296468977,0.0761576123039864,0.0129585561507042
0.0340484329190019,0.0289798410019598,0.168927917290959,-0.0364040847564167,0.0354098256349758,-0.0667090712294497,2.22551604912552,0.107912354582434,0.0649360868348943
-0.0134435627932707,0.0184046397221437,0.141887818559194,0.0208080792022906,0.0366102600605346,0.175895756990626,0.801119220682414,-0.0706169589550567,-0.047265629297166
0.0918694777917689,0.0665176431617713,0.0861610717066761,0.00679357732220436,0.0548934738437645,-0.0436295661072344,-0.750211833114183,0.0082355861696881,-0.0107128523793449
-0.0321562428483817,-0.101138696816112,-0.166648870267636,0.00677279178157151,0.0100057866505124,0.138458766406238,-1.07758005730763,0.0421107516938718,-0.0257791518567437
0.0882283237274628,-0.111968654387191,0.0337879132740106,0.0232124022247695,0.00332321873949134,-0.0896160463386452,-0.646815073148877,0.0326949227625043,0.000380052468458583
0.109954155590203,-0.073099254700989,0.176426594640834,0.0212395100289234,-0.0560378792594641,-0.179453625837149,-0.703873069898196,0.111727334834738,-0.00976407134963369
0.0847935453816868,0.221355373748813,0.0571446216009791,0.0128285934703104,-0.0641385529585654,-0.00836938535811767,-0.510628208525983,0.0820031825504194,0.0359246894013511
0.173882188239144,-0.0945428156986349,0.0338204243085886,-0.074395883375104,-0.0343027367069685,0.014411966722235,0.477017327283476,0.00785283112534414,0.0163937577849741
-0.0106244040287587,0.148476280289519,0.147594417225332,0.0249201266295971,0.00225036147971486,0.0562225056508095,-1.29375861574012,0.0523292565221986,0.0328837448998189
-0.0814808158446431,-0.0115406062701362,0.0448465168165354,-0.0582074536979389,-0.0453867909593652,0.0296786981049532,0.551694052361914,0.0212224164713611,-0.00130827990614262
0.00389888755689376,0.0491820200064496,0.0228990899566256,0.0203805779474207,0.0567668205887933,-0.000773686876474354,0.651014936814604,0.0384755043527269,0.0552595504863685
0.0902580348344696,0.028224643890769,-0.114391571979818,-0.00171093924755041,-0.041396565427267,-0.0411755752037904,0.0242537815374295,0.0151402429021985,-0.0686383177263625
-0.135290346598896,-0.110583430809935,0.237739216642383,0.00180857856265763,0.0132821556254965,0.062531538386443,0.433287369106141,0.0333375549081276,-0.0154722440021853
0.0267893596912204,0.0720235261256945,-0.195298326737619,-0.00567736914726038,0.012822630326543,0.165047966215056,0.663718760050608,-0.0544391154407687,0.0113208983942646
0.047086170777141,-0.141372711052659,-0.0208804444097986,-0.0164536671380406,0.0591797591780523,-0.0958055840601751,0.605586506462859,0.0207510931895694,-0.0305557497232254
-0.0698165849859694,-0.0185768753406918,0.128163095966302,0.0423657572107792,0.0071759783551779,0.0726195073238504,0.59576406034553,-0.047251551245921,0.0232476469370933
0.0172660247569804,-0.0484429386298199,-0.129218746521291,0.0445113354004717,0.013019840809768,0.0177105792430001,0.148906969585192,0.0333184380614469,0.0259472227915025
-0.0364887916199994,0.149566730180756,-0.0190362429224512,0.0208644708277474,0.0505950105094916,-0.051356602375852,-1.03177776121606,0.0355483808676816,0.00444495847562313
0.13616143149347,-0.229211260246552,0.0873110337877543,-0.0917046402220663,-0.0258841222614531,0.105301292730004,-0.567488147231016,0.0112284575874815,0.0173768431987921
-0.0100445988033659,-0.107673832193846,-0.0709167576441623,0.0717631270440501,-0.0230657998275781,0.237665433898378,0.561607083782823,-0.0545540700864336,0.0751198567166962
0.0133296070507067,0.128552515915789,-0.0432819230218182,-0.0310746537228275,0.00172341775505224,0.15679253003534,-0.18055789483448,0.101805849564865,0.0556954252208483
-0.116301076927834,0.1215156647239,-0.116956349641562,-0.0540079357854779,-0.0246469234377573,-0.206144728526485,-0.420035085390078,-0.0568468603781612,0.0444239787444689
0.0496545805441255,0.0935649465429832,0.000529807291201593,0.0440661500820111,0.0177206095033536,0.0815937273531196,1.5256534287021,0.0138297649538293,-0.0598907323788663
-0.0342025652861847,0.0666642128018658,0.0673298472917749,0.0321262696438983,0.0191655550075979,0.0309526872812145,-0.309560498483196,-0.0170315424434156,0.0691431132576646
-0.0503735870410428,-0.0970607598166357,0.0154373417138131,-0.0356856215512981,-0.0202384016620625,-0.00736707882330457,1.2332000112674,0.100578265406829,-0.0386477045582889
0.0314867064177581,-0.119348021598606,-0.137205291230872,-0.0818079074928003,-0.0182287245627537,-0.0269192016315981,0.127583856415196,-0.0128523148947986,0.00474557405201197
-0.0266848484504346,0.0840956632616533,0.086314085023166,-0.0253960960448054,0.0305257309236761,0.0833319665485425,1.15836377531646,0.0306639167443761,0.0518786640347947
0.116566177566573,0.00262683623255376,-0.16184730248505,-0.0308203235841169,-0.00595075727170233,-0.171793027711251,-0.0472223397631408,0.0494046348994802,-0.020581382815704
0.0448221486128049,-0.159462691463466,-0.0923163307244068,-0.0484093618047101,0.0344395853377909,-0.0294199011859855,1.98184457640852,-0.0484240049369361,0.0177341451907988
0.139437388357439,-0.0843256652062576,0.0639750916959928,-0.00791252406829938,0.0145737673226459,0.045113112741901,0.283155423430043,-0.00504872075147118,0.0687012030465975
0.024436404084216,-0.025133585463159,0.132326649190217,0.0203574947404835,-0.00451139199166826,-0.0283860722290535,-0.744331915339518,0.0595452127080372,0.00101839002950487
-0.0491167036804825,-0.105217804737842,0.0766012562796895,0.0456893216124385,-0.0794599399715807,-0.15114926918738,-1.20389083679167,0.0762790764246091,-0.00141787438357024
-0.197579295877369,-0.0386110993978139,0.0708908679419513,0.10945191554558,0.065482413593228,0.115286784273526,-0.477094731985447,-0.0338321951515279,0.0702701028416345
-0.012615882762671,0.228766383228072,0.0582566674737477,-0.00764810535952406,-0.0447195060466612,0.0804994474156308,0.420982743288081,0.060860873968458,0.0175750595286697
0.0358456363186814,0.00955245430996078,0.133429901153756,-0.0325298083507111,-0.0741248904856743,0.01219444516341,-0.403236499162945,0.0460714183511917,0.00704978365148166
0.0446116606855224,-0.0957977098436482,-0.0662893426161154,0.0784949871511039,-0.008841467144873,0.0510169289574814,0.063419223779595,0.00551441323552979,0.0259033029638101
0.0647935709501851,0.0967592870279412,0.1444399188814,0.0982387310665588,-0.0892767699110889,0.166821713662651,1.02444393198469,0.00828372268289202,-0.014573455578966
0.0831657698780554,-0.0848170176155029,-0.000439718903443765,0.0599706589362317,0.0118749209761886,-0.00831017771919996,-1.09502697293808,-0.0432989153247954,-0.00669332476969691
0.107322433714864,-0.0580904376361924,-0.0633122286990238,0.00851315638732405,-0.0710260235900734,0.0874184197952249,0.971119505633817,0.0651707902316483,0.0433810497311719
-0.00478133378032632,0.0578256070170338,-0.0828563328573808,-0.00324381880111679,0.0179117528320804,-0.0219505201330359,-0.445002887495043,0.0582909005899351,-0.0469667608441224
-0.0240665152176978,0.0811036343328506,0.0404048298677192,0.0151936070358387,0.0144187611031738,0.112046231668384,0.169002624581839,0.0431386073900075,-0.0252724698100033
-0.0745347542729103,0.24504268415129,0.143146707678278,0.0453484353312691,-0.00605502173082014,0.0231270225482673,-0.00400134759498802,-0.0286881741842459,-0.0442361858472858
-0.131920916500812,0.036286700358354,0.02214584078331,0.0297129520442665,-0.0183490762888367,0.0937762792511259,0.1938233102718,0.0187510140534671,-0.0239586066408609
-0.00803094650993958,0.0899510405148277,-0.0866542795845254,-0.0170375156497407,0.0344401008952541,0.172620415979433,-0.979675500559427,-0.0231470942405109,0.0953396652623961
0.0523646818214868,0.0459007210790901,-0.019103710281567,0.0129921257080858,0.000437902805667018,0.0469166084556833,0.265932470324508,0.00197595935040812,0.0347819617904334
0.0166874252053816,-0.0604418584084284,0.101408122055392,-0.00330408588561618,0.0327731412297634,0.177880533597485,0.217513997784496,-0.0137337247463295,-0.0259581746085494
0.0174824394744309,-0.0327472315841583,-0.0658286100463855,0.0686405000999558,0.0299431021058503,-0.00209686389658756,-0.245234079673176,0.0510381786271077,0.0319392934305638
0.00863754021869736,0.0404379493825144,0.127695045482791,0.0763554331608009,0.0238467617283871,-0.125648570494825,-1.1089785617966,0.0295308272917185,-0.0127682702755652
0.0363017988606481,0.0633157388567593,-0.0376114261831746,0.0244465264879321,-0.0330758012584871,-0.0870386142683136,0.0353851826510064,-0.0456728883145251,0.0520179131247481
-0.00902880896602519,-0.0160982057078321,-0.02973956918694,-0.0432836058385623,-0.0244364087631208,0.0259369080463074,-0.571452372290126,0.0332358073952182,-0.0186232381882513
-0.037103977381194,-0.0449572532101453,0.0557395660498648,0.0642883268203734,0.0756846655060582,-0.116458390673407,0.056656562931383,0.0567992137394216,0.141474980989995
0.0358889158321165,-0.0357679391477982,0.0564867467315095,0.00657840136108095,0.0441902014716919,-0.0219337179255088,0.270740719689947,-0.00930298279164667,0.0600448835101014
0.120212109911929,-0.0360271255317972,0.0339628189681721,-0.0744139328459622,0.0193340543680963,0.0431627737994904,1.422858281998,-0.0792710523631363,0.0230572003664468
-0.128677567859142,-0.0617264840375768,-0.113615243315134,-0.0021850455088158,0.0275190561827573,0.032986480563734,-1.35832946182048,0.00677003279414865,-0.0330477412635179
0.0322730175524524,0.0829405383450682,-0.0233359541558271,0.0229610386651076,-0.0135298654868079,-0.0431169034026559,-0.572780876641457,0.0461538283538828,0.0146709124470556
-0.0449416568694408,0.228681600324196,-0.066110651056605,0.00842597187066537,0.00381064686540735,0.0081309632056044,1.1675604512081,0.0183393759893421,0.0189316215380074
-0.0393384634109165,0.0400695713929498,0.10623629698736,-0.00927625406149375,-0.0673571307440732,-0.0296595690105195,0.126342165011036,-0.0162172640457562,0.0285039773556549
-0.0346938659663068,-0.0630119446475287,0.268655470555934,0.00979263614885303,0.0589859607616897,-0.00932522452434426,1.16291005911614,0.041877139425094,-0.0160961972851037
0.0449118418120148,0.152711243560197,0.109560437567296,0.0152784720370878,0.0249015643924383,0.0346268077188189,-1.96865598678537,0.0116970259840148,-0.0322789675480942
-0.0470454294232649,-0.0213497652430104,0.0209041908107432,0.0208044817252937,-0.0197599670625999,-0.168483713251177,0.876137588635654,0.0660581542665907,0.0538971667921744
0.108619511813838,-0.0446353932560926,0.0830569413648708,-0.0709641434237634,-0.0133999397321738,-0.00403485651315277,0.17152273602411,-0.0817799855726668,0.0215895035802973
0.0177832306226101,0.103320196340333,0.0507110885741178,0.0430830303907553,0.0240859460051938,0.167800065753889,0.0308047317648547,0.00459837702932816,0.0417247850849149
0.00882320160500001,0.132088730829262,0.077365689348997,0.0887955769887043,0.0570937888206395,0.0260663972814823,1.42421210149426,-0.0142683568488207,0.0132976508819598
0.0649755513177878,-0.0587357085539987,0.0203043446482716,-0.0472795902855792,0.153534202062784,0.234622195069393,0.835755722597664,0.0333732544039658,0.0475060633261091
-0.0886622260482787,-0.116168462251637,-0.124298024247926,0.0109012995784841,0.042101086854734,-0.0277564505912465,-0.524959457568696,-0.0188492381389624,-0.018904752634782
0.146013094591278,0.0164916961061888,0.100949107228229,0.0252212411428079,-0.01926435444324,0.0349379100302166,1.32306818848004,0.0296892176027365,-0.0188800944843714
0.0212487703811023,-0.0430022304512199,0.171914538327445,0.0753572721183722,-0.0388953173909923,0.12252076561912,-0.985026017255837,0.033216397292121,-0.0351975388034948
0.00207645222280593,0.00577222697600231,-0.00668327147301659,-0.0157700948778789,0.0331529186504871,-0.0480033515917881,-0.234865884744679,0.0292631075285947,0.0502160018064716
-0.00197916025084821,0.015579113819166,0.0950719946765247,-0.0207707891343988,0.0403180888743544,0.244674619067156,-0.00519397662025295,-0.0332206273352997,-0.0253047761053894
-0.0650049742030767,-0.3158762521351,0.0496122378910148,0.0186215461871567,-0.00933368230429795,0.138540189567383,-0.0811814720486949,0.0077895547785862,-0.0125492545917723
0.0438462448299803,0.0506901736686489,0.0752139146041937,0.0259212221141127,-0.00915543876680992,0.10297684650349,0.377816073819677,-0.015495667344985,0.0242807249302869
0.0762210295389394,-0.0129765758492286,0.0408693079219561,-0.0010837098032051,-0.0490019345733584,-0.0216853115588714,0.282304116299779,0.0645454827795561,-0.00311671326759912
0.00288584318823906,0.214190268068538,0.0198977283940753,0.0750414134686603,0.0663197729210657,0.111576342246188,-0.460457348942706,0.0728361132707621,0.0122342274492153
0.0712251517810849,-0.114267321484764,0.165779997261211,-0.0164654063161476,0.0500085710630106,0.0247208233367166,0.666446741624477,0.102453006825707,0.0250484311311696
0.0330385022646672,0.0739242151141457,0.105998805629769,0.0422800346641591,0.00446198666759834,-0.0955624387405348,0.846839787953981,0.00819843950625141,0.0413287088489511
0.118540997126111,-0.0335222725584928,0.00348784924151223,-0.0262050949661855,-0.00639002219303001,-0.0232338623616721,0.806031213261606,-0.0612818239112379,-0.00558294541220619
-0.0334183717807728,0.0209325924498611,0.0224534527258418,0.0148028640991001,-0.00694414467898183,-0.0943461357105641,0.721889690666622,0.0468405206236952,0.0452148217569278
0.158880312335655,-0.0496479867616018,0.0234365460470737,0.0317496382697732,-0.0141721457844228,-0.129995604552897,1.55364870968395,0.0238150222065357,-0.000742950375812472
0.00141041451746347,-0.108521486470707,0.0865318910281455,-0.00313374114079244,0.007840450271899,0.174077344920478,0.916859611568098,-0.0328863245069236,0.0671274515285108
0.102392483710434,0.0671230275758915,-0.0236790586463772,0.0337254239570331,-0.0485586801015119,0.0589176884880431,0.613662916567988,-0.0312734817205856,0.0298039549366616
0.0349031614063767,0.0273776936971959,-0.183530754334243,0.0297744518433588,0.0623150971847691,0.0790608345826246,1.53998715277134,0.0415264056389078,-0.0851749971837915
0.0612443609185207,0.181430558318462,-0.0864448704184062,-0.119272118349313,0.110179003290315,-0.0755038436157594,0.266124329477368,0.0701176172734076,-0.0127783140984323
0.134906925151215,0.150067276512121,-0.0188542152986011,0.0429395385599493,-0.00972206763222407,0.0136382505337831,-1.25191485595445,-0.0191923159586036,0.032982762830628
0.0505671227899653,0.0474220405700289,-0.254684316434001,-0.0307071412000195,-0.0152004220406311,0.188671992039384,1.04568520318226,-0.0114539444562333,0.0437735054853661
0.0852967680109544,0.0723673424961135,-0.0320412217904781,0.0248037656834946,0.07113655086068,0.271928277901125,-0.262084190548261,-0.00519146961548853,-0.0193055446998267
0.0733687386806478,-0.130289919149477,-0.137292708625472,0.0769233745691465,-0.0179478207071967,0.0464799846889621,-0.454920590403237,0.000514624392542764,0.00146179173852631
0.0670682887508907,-0.11031822150908,-0.0876598333831389,0.0416887850088587,0.00528876740343685,-0.133016468956157,-0.23224057568794,-0.0856614710503879,-0.0153609328342073
0.0256935058898302,0.0763373733988985,-0.117443836097943,0.0483354120929159,0.0447907386815443,-0.0298794784238002,1.60393184967172,0.0221960786319094,0.015900027682033
0.0280492482704328,-0.0463168762304513,0.0462892266900772,0.0171119929620918,0.0300471515890242,0.0921978324582348,0.505173737477444,0.0532384581849097,0.00275965483948021
0.0640012056183904,-0.136623819802529,0.0298770253419334,0.0361937904972405,0.0470157644556304,0.134256013437967,0.453471674647351,-0.0239004192833874,0.0731820291787293
0.1180942332196,-0.0190885515976117,0.163281374238353,-0.0245682514901167,0.0486819818524428,0.053238157061914,0.815371258582887,-0.0158266458926776,0.0129716840686163
0.101475508404294,-0.166631157775916,-0.00958849267856413,0.0197895287178678,0.0157512367395366,0.0301319254436818,-0.344610619018105,-0.0394031892331856,0.0361161669983449
0.0345575224652089,-0.201548853386105,-0.000368526061342102,-0.0379787938294416,0.0389603744259761,-0.160896048152284,-0.970379837948594,0.0241696563717854,-0.112196528733888
-0.109282282961469,0.19444602022663,0.00565971172184488,0.0519289403099801,-0.0391619219376484,0.0298385834851909,0.351700282601348,-0.0697839688980407,-0.0279317236425477
0.0707590994046137,0.0305695103774367,-0.143994167361056,0.0115698044594748,0.0746537057611167,0.0358721471804791,-0.754976356032025,0.00574083214366763,0.0205825488388827
0.00152042658268679,0.117682569207001,-0.0712845206695087,0.0333263567534451,-0.0382266409370886,0.0796704634881398,-0.226901387964782,0.0381730050704366,0.0159550045395065
-0.039574846887349,-0.0247112578867021,-0.0179191459347548,-0.0227986794166535,-0.0670759223553581,0.0224920839275662,-0.0287471791611227,-0.00248993391778028,0.0140784736669414
0.0545608250568822,0.102697870673261,-0.0499490230460593,-0.00129057525010264,-0.0208625898535949,0.197728918415871,-1.12068562489283,0.0808794236176955,0.0368143378755938
0.0409031399281447,0.231078838315071,0.0318598403435673,-0.00625771956853971,-0.00190670546340239,0.339579885659791,0.052289887176328,0.00520271602746633,0.01889436344711
0.00775585430446769,-0.0748662905771459,-0.130059324781556,0.0702311471433859,-0.0148890373154151,0.0459047659016883,-0.395144365787021,-0.00375875001519623,0.0296496903453957
-0.0165775304071281,0.00382551152515775,-0.0229366092130786,-0.0129222951266115,0.0123728318211718,0.0422612068912146,1.19206134838315,-0.0337474803661703,0.00996055390026676
-0.0877314245039833,-0.332558074533711,-0.163839570146808,0.00119608405261361,-0.0176253316913232,-0.252653037261251,-0.0869697714849338,0.0557324047395086,0.013959919252213
-0.106369024230422,0.146853903482042,0.0642541811275235,-0.0346449390232479,-0.00146965651514323,0.101735449288908,0.603484505485591,-0.0210188572589357,0.0819456518320136
-0.00845346171150814,-0.0818925352273277,-0.0270301875900899,-0.00873663606101854,-0.0404225451440232,0.093030998495206,0.419963454011486,-0.0160805084720612,-0.0420919584804577
-0.0766531110253405,0.166533536651513,-0.220505180798539,-0.052524661035137,0.00371733778169202,-0.0080491881026617,0.419032599156193,0.00188698607785527,0.0371329809840023
-0.0870688356474394,0.00651183018576001,-0.101297271131586,0.0678906889731987,-0.041439122243386,0.04002414273001,1.07670560899995,0.0213535769030504,-0.0102496904135815
0.0154679201239441,0.045170658164508,-0.0742224916958456,0.0478908151208241,0.00925776368734297,0.041490220081719,-0.485170165675645,0.0260815926527867,0.0772169211086086
0.0560238175200137,-0.034552238814385,-0.00267954246194771,-0.0150204944913193,0.00394525583665688,0.128067303810123,0.993866409308428,-0.0248423194312793,0.0465859383483817
-0.0843543996424584,-0.0364430146163095,0.223966688425929,0.00912808849917185,-0.00205824118479556,0.0585844036917464,0.729039405837059,0.0504798792392117,0.029191398474035
0.0191836087530165,0.0599581519460519,0.00981297242409377,-0.0173374102675903,-0.0322266874012676,0.0658013969276187,-0.0320236161911722,-0.0171988120929053,-0.0303820081766959
0.0337093178315844,0.15367698478163,0.0649696096055431,-0.00368590172458405,0.0206216772736103,-0.0598048760778232,0.00136603208936456,-0.064107387924891,-0.0218553816505054
0.0540013040418768,0.123613081808714,0.19218627736925,0.045737747402847,0.0285861802086167,-0.0912166216373498,0.552712852185155,0.00469999854424829,-0.0988710699874018
0.0819489184680704,0.284671211803873,-0.0441211358659288,-0.0176857923604254,0.0430491345182441,0.150442855991904,-1.20099485147948,0.0414203958903845,-0.0221027777123181
0.137840157768872,0.0953169536573385,0.012447586242053,0.0463507183280142,0.0374305276211074,0.258978286999548,-0.0850135215723536,-0.0167190325801807,0.0117940387821601
-0.103268883007267,-0.0910958731718254,0.00487761618089982,0.0713598947432739,0.0538016233628116,0.0996065089945556,0.21495242205158,0.0381338850014188,0.0722938749141378
-0.0204603857945464,-0.0914033652250425,0.0709529961289164,0.0709401157288468,-0.0990156772194904,0.0883042642641057,0.375227924023217,0.0175924008211306,0.0329068085651839
-0.121130843880512,-0.159577840866699,0.0313529347194656,-0.0171296717778959,-0.0447209410251795,-0.06323607846948,0.184705499873402,-0.0174723345336209,0.0413874446306071
-0.00420831588201437,-0.0104868440435087,0.213487145910647,0.13160413156515,-0.00821078747500778,0.100389204081888,-0.489343825559545,0.0432320265902127,0.00195914747893474
-0.0130444533627595,-0.0849506687007706,0.147618240189854,-0.026510260096303,0.00118293227441335,0.0995393390533866,-0.388931930084792,0.0210611987843396,0.0276540144926676
0.107886011735264,0.0745795669762124,0.0302218853941949,-0.000538514901836687,-0.0274567087619829,0.182208201396645,-0.0401600400296829,-0.0421020722169788,0.0678092360356084
0.0241661652543276,-0.0314679218363105,-0.237148692951641,0.113420846632312,-0.0306493740772791,-0.0194628264057394,-0.159975932336282,0.0502046740726411,0.0164673998585731
-0.0104684394646935,-0.302304547668438,0.0430811227371884,0.0335053506138995,0.0327869539137332,0.0617372268567529,0.581658531946226,0.0707523605039557,0.0674296140813345
0.035739594722043,-0.0861847615408068,-0.040181620188852,-0.0186618545566123,-0.0878435467082646,0.101627657933356,0.384523112703635,0.00106446945717316,0.0391496284545123
0.0234491353200333,-0.00726161010199339,0.0805718312501831,0.0149683932769519,0.00298631036924381,0.00190516357709754,0.287581099191673,-0.0188308644055484,0.0121143037353669
-0.0188059791832346,0.0127663913395705,-0.0886849340116241,-0.0107248148858675,0.105208848433701,0.177869479307917,0.703172554977892,0.0111686912504687,-0.0375609268898688
-0.0378142409319496,0.129205062539155,-0.0205532592741641,-0.0789171013004359,-0.000988063303386264,0.254994917953056,-0.11679220194311,0.0231144051854528,-0.0410254707741791
-0.0255071518919543,0.0486047755783415,-0.0363799494452562,0.0309084150541441,0.0504139929542705,-0.074699940170395,-0.273361362636129,-0.0200124429935556,0.0395529947503494
-0.0633397564561221,-0.19003163062008,0.150563147973503,0.0337498339665989,-0.0433228271360502,0.149188764791936,0.369863516821371,0.0155379686556124,-0.0425202780775131
0.102211977074456,0.0484517038233073,-0.059348670481446,0.0280298005089611,0.0181571864987965,0.119513148351338,0.309484387387811,-0.00462787987127782,-0.0165856995185804
-0.0776442001601712,-0.12984589730726,-0.00608531366484387,0.0548738313279397,0.0364574715877848,0.109793921607683,-0.643166571803944,0.0052730799789316,-0.065327079173308
0.0801596902443495,-0.120798559925008,0.110735697951274,-0.00375800071823749,-0.0788763955378349,0.0679852849111454,0.417362591082376,0.057520657100473,0.0380261742869201
0.0909480418629971,-0.0231733431944045,0.0218545854976008,-0.0593397112445151,0.0127447261073997,0.200371000426363,0.742875731652584,-0.019088301818341,-0.012793816296884
-0.00124079707347832,0.0372555541404363,0.190915762762967,0.0487844120619478,-0.0194218773831009,0.075169577241282,1.19319183353869,0.0509264922618513,0.00787431303808834
-0.100237602641851,-0.0501261491242232,0.0198740187850932,0.0685178325193702,-0.0685871012800578,0.124162780963422,0.670505919746458,0.0682380156925855,0.0179804800905611
-0.00361882294740117,0.0926258154840756,0.0877401482632594,0.0235168639388309,-0.0658842413408288,-0.135734041480239,-0.0585332164095959,0.00334346323468069,-0.0401158678010939
-0.0735631286058619,0.211651644415998,0.192874704961551,0.00969471823729199,0.00520205974829656,0.0687395884748992,1.15549376656206,0.0438752936733038,0.00161819971881605
0.0313328597346845,-0.0302300123943487,0.0262493054283261,0.0326394356824487,-0.00660930521264412,0.222294028678897,0.313608845617626,0.0578892711532944,0.00799906951625215
0.0734408316612058,0.114413263349445,0.0757265182240302,0.0316386172264976,0.0643108055216377,0.124767795506068,0.311848591175545,0.0115028467689375,-0.00629572349767979
